Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Low income,LIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,1.62454795,1.68062689,1.697589186,1.687147497,1.57502396,1.545384073,1.577122244,1.947248296,2.046707045,1.951821378,2.374699809,,3.443730001,,,3.942269304,3.563582575,4.029975999,3.61522007,3.961852821,,,,2.461786729,2.849921449,2.161916395,1.877013946,1.995814945,1.868959526,2.616902128,3.104697403,2.626659717,2.500389403,2.651442173,1.896776089,2.508877061,2.166686625,2.389834101,2.697047928,2.607151598,2.511722353,1.683145832,1.740625508,1.531216106,1.585819109,1.506047929,1.74427142,1.547051648,1.726906257,1.162479777,1.239035468,1.306191663,1.196222958
Liechtenstein,LIE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.183052365,1.183272727,1.082855093,0.897791926,0.851725908,0.852610094,0.872915917,0.84513666,0.794532052,0.807396323,0.916642272,1.362633452,,0.874809824,0.79508645,0.80358957,0.659239148,0.684373884,0.803000117,0.834462748,0.765779308,0.626798424,0.544740926,0.889137425,0.922430502,3.160769823,2.696658012,3.393146709,2.371183249,1.798595424,2.328487433,3.082087849,3.367639901,3.431785654,3.729338058,5.861132243,5.519783161,4.630602074,4.643464081,4.03016384,5.033872968,4.286990589,3.34258944,2.868911827,2.997358479,2.639533395,2.798773599,3.260608357,3.243601784,3.16189871,2.70074784,2.683157721,2.155199512,2.154048243,2.412647012,2.553055,2.114142415,2.119696641,1.842977531,1.845844764,1.878683444,1.875538786
Lower middle income,LMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.024553389,2.112568478,2.519715921,3.324691585,3.279089919,3.676551836,3.525391065,3.628455694,3.911840896,4.222172374,4.234240675,4.22713511,4.026274923,3.392248764,4.338839326,5.476880534,5.441302119,5.101568992,4.830966033,3.792419109,3.497483899,3.763522735,3.912961174,3.927319605,3.744934291,3.829999309,3.947214711,3.889428036,3.742798258,3.288027755,2.865704187,2.609829208,2.551149464,2.429177274,2.450092361,2.419521724,2.339472043,2.444955832,2.482773498,2.461338791,2.335805935,2.354655617,2.274930089,2.210359859,2.26625394,2.202616585,2.083763403,2.039171772,2.0405059,2.280407842,2.130802736,2.020618648,2.044253278,2.020189165,2.065757878,2.083529842,2.131202794,2.137330326,1.995405807,1.973623719,2.149953503,2.050703776
Low & middle income,LMY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,2.51838659,2.680459794,2.595299822,2.921736517,2.714764647,2.90656579,2.997933721,3.084683184,3.187281556,3.172677642,3.036172103,2.736285903,3.168208945,3.857890332,4.050756325,3.942215064,3.681478385,3.121945455,2.861682167,3.094487574,3.139537467,3.252110177,3.11352093,3.201545504,3.304442566,3.291402347,,2.82231012,2.555595439,2.343009969,2.529617186,2.336502013,2.289359303,2.208244794,2.125732895,2.0875593,1.968401989,2.050979627,1.96860498,2.040281631,2.09312095,2.050120397,1.991999322,1.947153658,1.896074084,1.877925799,1.890583926,2.09849354,1.941599769,1.834125303,1.880319023,1.907367622,1.927640029,1.924704073,1.946423147,1.895360861,1.826977185,1.831862623,1.9383692,1.840187383
Lesotho,LSO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,1.551791277,1.438132064,1.505608283,1.851207532,3.158536585,3.311510353,4.357736659,4.013056836,3.979143798,4.314099075,4.839987326,4.181313074,3.369755245,4.307714659,3.550475988,2.888846955,2.706453525,2.475472663,2.74112241,3.241889376,2.824673663,2.712177347,2.851928467,3.562451192,3.284926128,2.744178023,2.516392953,2.369000919,2.131662938,2.049259616,2.074224991,2.08122268,1.453642277,2.475391898,2.848385225,2.04236365,1.934922797,1.823388561,1.768096816,1.733428072,1.77949879,1.953055612,1.788602874,1.622520184,1.619564464,1.287187495
Late-demographic dividend,LTE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.255695235,2.830482423,2.716224983,2.428359818,2.319017408,2.333288373,2.17720047,2.253694458,2.294441308,2.37370154,2.382056766,2.277728761,2.183233885,2.119760324,2.08101067,2.027596849,2.02724514,2.204549415,2.08269275,2.013315306,2.077562173,2.10268659,2.100166531,2.047826223,2.066092445,1.969603953,1.92028906,1.91038354,2.005190624,1.914929068
Lithuania,LTU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812260643,0.493377598,0.454372874,0.503980009,0.747111153,1.229254336,0.970102492,1.21669999,1.361943638,1.271288746,1.121228498,1.195943282,1.162211588,1.165184813,1.113607567,1.131608552,1.082803783,0.878659092,0.790700848,0.76526581,0.762907482,0.879596258,1.137748174,1.477505872,1.712070468,1.967419142,2.007150696,2.127631354,2.021726173
Luxembourg,LUX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.906952919,1.000152069,1.162463716,1.067220951,1.245854008,1.220315101,1.211879016,0.996085872,0.825022794,0.737580771,0.681993152,0.712646825,0.738045903,0.706935167,0.685000056,0.86971894,0.890996863,0.906504943,0.929190841,0.918695859,1.041844203,1.093420029,1.077152008,1.088241294,1.042169628,0.867554425,0.833086845,0.915915919,0.951494529,0.78845832,0.788344681,0.811385163,0.827198401,0.707154434,0.741561436,0.595326878,0.587036047,0.61389004,0.639920504,0.571401926,0.544118543,0.68028708,0.586825536,0.607179942,0.611235471,0.589643203,0.526434845,0.558501943,0.392696163,0.380292149,0.505726378,0.415652301,0.386890698,0.398983544,0.408606017,0.451585009,0.409097656,0.524903452,0.529797026,0.574491747,0.627338363,0.626880782
Latvia,LVA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735295406,0.838757227,0.805656844,0.639144683,0.582114909,0.587847986,0.750940828,0.881715012,1.041538764,1.542208276,1.610024275,1.595658217,1.610621927,1.715018634,1.552872371,1.627090883,1.38226776,1.087515236,1.037159713,0.902698984,0.931786713,0.943935284,1.037829348,1.450693304,1.594821503,2.062277415,2.028669033,2.255015086,2.280418981
"Macao SAR, China",MAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.315731573,2.702433628,2.565913371,3.195615514,2.835868695,2.429331307,2.677570093,2.617647059,3.004572175,2.390216787,2.316006176,2.628624883,2.843915344,3.061797753,3.145833333,4.602912888,6.22043404,6.61977492,5.836808704,5.633462282,5.940072884,6.384593972,6.220868273,4.50565855,4.01819088,5.390435227,4.304459558,4.369314795,4.128515818,4.392917413,4.148825041,4.142842937,4.298048279,4.655571687,4.493819389,4.347410494,3.949092927,4.192659406,3.456334361,2.420763236,2.685172307,3.726135883,3.491787992,3.494207542,3.249467575,3.257996782,3.109796334,3.046953664,3.183501428,3.288651846,3.390796101,3.297495235,3.462750079,3.805782901,3.677856352,3.230153348,3.219526441,3.183041239,3.118587555,3.09993597,4.281028881,4.183512993
Monaco,MCO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.530067158,0.773794067,0.925965937,0.906693656,0.902772521,0.624855228,0.511299143,0.387282499,0.402592317,0.419846587,0.416381264,0.360979037,0.400235112,0.482634466,0.516193542,0.608535617,0.457886649,0.262879175,0.2729496,0.274079917,0.281261546,0.289852609,0.297625495,0.340329873,0.319318626,0.32637511,0.355073047,0.374838463,0.411613609
Madagascar,MDG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,1.50215208,1.537313433,1.460369881,1.45875,1.590854392,1.542274855,1.55002592,1.546218487,1.507246377,1.351242983,1.316573557,1.4881933,1.523857527,1.670689193,1.637145749,1.880209574,2.307199316,2.419852035,2.927239119,2.768918527,2.978453739,,,1.873156342,1.780054933,1.551935381,1.429040137,1.347183426,1.210865332,1.231511045,1.296349058,0.769921868,1.122324017,0.926473487,0.85988797,1.237634442,1.481912359,1.348927492,1.210229217,1.217513909,1.435847602,1.313161574,1.324757325,1.248226672,1.071941549,0.977431205,1.115864656,1.097115257,0.830202949,0.652042489,0.727707094,0.691911721,0.677983716,0.652799352,0.604796547,0.594003322,0.58002235,0.605686111,0.62397202,0.738679822,0.770034303
Maldives,MDV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.802380822,5.022532638,5.407562223,4.820353518,5.19495213,5.904277824,6.096244215,7.181425506,8.331095851,9.245701899,7.877403087,6.929618709,6.275309978,6.267319792,8.120211222,,,10.91402936,11.00577332,8.868457225,8.045205971,9.755762141,11.11260374,9.857386204,9.923804804,9.106287494,6.168737885,8.008995744,7.634330971,6.784728095,,11.55490469,8.710857274,6.987046941,6.593567707,6.247366595,5.699645602,6.168698734,6.741282625,5.931089996,5.894525306,5.872262831,5.487700039,5.246841498,4.89226314,4.575248341,4.353390955,4.329333189,4.056556164,4.870205045,4.637823732,4.460196612,4.6340565,5.229406793,5.76187451,6.560017892,5.572994315,5.736198902,5.565598097,5.134257691,5.46031308,4.436095147
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.673508659,0.651780326,0.689655172,0.718685832,0.677506775,0.591269841,0.576379066,0.545217107,0.548510764,0.600160043,0.497411659,0.48765558,0.536568089,0.544217687,0.565744137,0.57358422,0.598103574,0.534256205,0.504834431,0.505297474,0.416107383,0.513301014,0.495419418,0.522866314,0.65981906,0.676313139,0.634622463,0.580341889,0.536145374,0.517255829,0.433081035,0.435402301,0.469454656,0.442785494,0.518830327,0.450891531,0.476484778,0.458095854,0.450450487,0.460988776,0.44604782,0.442657004,0.421606002,0.405916547,0.364898723,0.355958931,0.311171936,0.401163918,0.390513227,0.501556275,0.452734493,0.465777803,0.475987281,0.507919455,0.513829957,0.466676122,0.495064414,0.436510296,0.477494205,0.523250157,0.749200162,0.680130763
Marshall Islands,MHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,2.12994394,2.466626966,2.708387378,2.606951853,2.902945812,2.755583873,2.893993305,3.007700943,3.100006934,3.210679732,3.201487478,3.042981917,2.726982695,3.175616516,3.867680397,4.059331005,3.959578169,3.681511474,3.074939528,2.750787407,2.984116339,3.003825717,3.10879554,2.918832786,3.021404347,3.11567583,3.139469998,,2.749017422,2.477847468,2.23016613,2.4574306,2.272563165,2.229627843,2.155738664,2.077162148,2.040485884,1.902289243,1.97596835,1.903183099,1.974931393,2.027897454,1.981984435,1.925976303,1.892990723,1.849158892,1.831310242,1.852022723,2.058090199,1.911862541,1.830213724,1.880043527,1.906755492,1.928483189,1.926147091,1.951849996,1.896135416,1.834124686,1.838775481,1.945648744,1.846865997
North Macedonia,MKD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.813676742,2.128246944,2.098239761,1.713820606,1.85082146,6.100395628,2.645597519,2.341701159,2.380104071,2.029263306,1.836537687,1.950069695,1.742340869,1.688164562,1.382154611,1.2621871,1.225319662,1.169437189,1.0929608,0.993427692,0.970115978,0.895041407,0.943108733,1.164594116,1.248121657,1.541042517
Mali,MLI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,2.702247191,2.891304348,2.64691358,2.868778281,2.519911504,2.408033827,2.403846154,1.990811639,2.175516224,2.228047182,1.916167665,2.375565611,2.655808903,2.86591607,3.166023166,2.911534155,3.129584352,3.213957759,2.966101695,2.079295607,1.960761961,2.106794957,1.983660086,1.972607414,2.142416326,2.026768941,2.116786114,2.213468102,2.11201131,1.956494183,,,1.563793465,1.438026266,1.497017082,1.428410594,1.496852238,1.404632311,1.492289928,1.478649744,1.295172228,1.268850431,1.419333113,1.421998844,1.384312041,1.39141541,1.355034028,1.458547116,1.417282858,1.374566808,1.24103333,1.196405745,1.161980014,1.520379221,2.360162267,2.587226876,3.026635517,2.806944707,2.713526371,3.328144813,2.821948308
Malta,MLT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.276251034,1.269183826,1.456257769,1.221066731,1.108184837,0.914918012,0.871119892,0.973183399,1.001961048,1.024059115,0.842358248,0.874812369,0.824691194,0.731471858,0.683654672,0.625517349,0.666917449,0.635846067,0.630122909,0.670530017,0.821184952,0.655095803,0.617690722,0.616369199,0.679751022,0.650590926,0.580640239,0.527587899,0.509947595,0.48676155,0.467203717,0.510657667,0.478711231,0.436480245,0.510371621,0.456854321,0.513660031
Myanmar,MMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,6.123460499,5.690711462,6.847140605,6.022345647,6.695620821,6.12557941,5.201798523,5.023197176,5.31042885,5.601945003,5.651225399,5.451640392,5.113945578,4.021087451,3.774971248,3.793706931,4.039773111,3.921383648,3.557580732,3.422129555,3.456820355,3.218260665,3.070369107,2.923671101,2.978263587,2.879142102,1.972400943,2.140852275,2.959106733,3.39589051,3.171004593,3.354517933,3.523108562,3.541121128,3.684832379,3.493427864,2.313722377,2.008901211,1.731383358,2.001199222,1.562561491,1.127508161,1.670462275,1.657227031,1.354601165,,,,,,,3.899365811,4.044493936,3.789505953,4.301367428,4.086562921,3.648932114,2.307457006,2.146213189,2.95459078,3.33493983
Middle East & North Africa (excluding high income),MNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.015597809,4.055952249,4.478359271,3.617002109,4.321066127,5.419826102,5.463665255,5.717340026,6.862360568,7.464560033,8.093428121,7.090144516,5.834831175,5.41604444,8.64449169,10.23480037,9.96846783,9.091184576,8.748826271,5.784175264,5.534971522,7.533425803,7.078363523,6.616484061,6.305271195,6.356585644,5.949455794,5.512527656,4.916659861,4.057196963,,4.367429383,4.414795005,3.59601847,3.926216601,3.669162329,3.490538288,3.630315181,3.668316516,3.394027306,3.313148216,3.512078554,3.496100542,3.587198419,3.365605973,3.231121951,3.076427864,2.866060137,2.805467494,3.243235057,3.072587405,2.74275633,2.84036249,3.12569929,3.456203472,3.411529004,3.2433098,3.357215183,2.948848095,2.96741214,2.971965934,2.699495839
Montenegro,MNE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.694363326,2.290712107,1.744059784,1.872181859,1.843759425,1.814347747,1.74896716,1.656463334,1.452262722,1.472271497,1.40371624,1.411279816,1.362776386,1.369294764,1.33441274,1.66909915,1.742945623
Mongolia,MNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.833885088,6.341243447,6.251195081,4.281385375,3.231535125,1.9094372,1.712362705,1.654355581,1.620505926,1.776947369,1.638734822,1.906537546,1.835012306,2.022480608,1.781658408,1.795567211,1.509694317,1.382730063,1.017285885,0.961656696,1.053272166,0.823306745,0.629698225,0.762997246,0.837270237,0.924305618,0.82231149,0.859725258,0.865841302,0.863495191,0.765300911,0.730921186,0.707609532,0.765310217,0.655433038
Northern Mariana Islands,MNP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,3.833333333,4.280487805,4.924050633,6.232,7.073170732,5.765765766,5.655737705,6.183206107,5.309033281,5.943491423,5.861297539,2.612032085,2.968445425,2.87088387,3.303501712,1.460482346,1.111681671,1.102741392,1.139211666,1.245869391,1.284457907,1.242171239,1.273635642,1.280942211,1.362421115,0.946231881,0.809467272,0.668953898,0.664921662,0.705422608,0.891902273,0.826553225,0.850726008,0.93018223,0.980759494,0.840285274,0.929584557,0.987964415,1.335336546,1.419986943,2.020604728,1.511190014
Mauritania,MRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,5.945895172,5.036762947,4.669586966,4.4897506,3.961136941,3.827926491,3.600512449,2.689066399,2.412423018,2.240861908,2.260154634,2.626341207,2.967260087,1.862440967,2.273637889,2.928005445,4.002384422,2.73938351,3.995275717,3.838120112,3.051555776,2.693647217,,3.059333958,3.13532417,,,2.261641459,2.127368363,2.155906963,2.103123669,2.090786149,2.042273411,2.112482087,1.980663209,2.451663594,2.378162198
Mauritius,MUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,0.155797101,0.180501931,0.219465649,0.223944875,0.202513966,0.188984881,0.139925373,0.191744731,0.18707483,0.172730614,0.172579099,0.204842932,0.489249166,0.466745029,0.262260128,0.26913735,0.252089136,0.219641353,0.197969543,0.194038477,0.219642297,0.290016229,0.346095335,0.367421786,0.354424073,0.330254202,0.333145558,0.332825601,0.293390184,0.234078893,0.202814818,0.208135283,0.200718816,0.194580389,0.196270034,0.187102774,0.16621685,0.167769654,0.160651037,0.142725039,0.155952071,0.167777184,0.148690555,0.152035252,0.142794401,0.191274366,0.154210303,0.146135699,0.179867285,0.171040746,0.162491818,0.152927907,0.163280952,0.169557665
Malawi,MWI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,0.70199778,0.645792564,0.716937355,0.695430346,0.667962357,0.641145638,0.581516871,0.602199944,1.06043956,0.96695558,1.526807627,1.373366013,1.689903846,2.694517297,4.065934066,4.293105164,3.111181301,2.286964902,1.816410328,1.559534965,1.751118309,2.095467783,1.828806427,1.511308113,1.497070871,1.308605692,1.075730104,1.402486043,1.262975393,1.421880068,0.790559174,0.883468121,0.991556075,0.813639842,0.811014471,0.672638829,0.738822048,0.423822865,0.40879246,0.631868059,1.045261606,0.777651498,0.757951968,0.835636994,0.949704588,0.718201024,0.659728504,0.765630689,1.140185319,0.8177259,0.634771027,0.641960496,0.764642848,0.847025846,1.100342086,1.067574085,0.948969638
Malaysia,MYS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.676440505,2.232909653,2.187040966,2.420614263,3.163551973,4.011049724,4.728255222,4.497029297,4.453163315,3.922267784,5.16527179,5.372443072,4.978902954,3.872242696,4.182343162,4.724162637,3.980772654,4.85466914,3.7111334,3.670515251,4.230134314,5.785152657,5.367615334,4.423371756,3.752357008,3.451658707,3.223733832,4.147499538,2.426112374,2.623701691,2.555403465,3.199283621,2.986421736,2.875245363,2.847115281,2.751345107,2.400564375,2.085558651,1.605335348,2.10148156,1.634675548,2.084922812,2.219131397,2.614806731,2.263061968,2.173929041,2.007597401,1.958502533,1.824843765,1.871486944,1.490210106,1.552853134,1.413330707,1.499295799,1.434733015,1.503898666,1.384335563,1.100864726,0.96066525,0.894955178,1.007031872,1.057993659
North America,NAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.659881396,8.815419879,8.983818037,8.488632216,7.739020632,7.269192018,8.034220346,8.945490407,8.792236387,8.175283358,7.590404256,6.565214154,6.153593279,5.551265017,5.56191384,5.271114774,4.850900673,4.846531285,4.679883841,4.677558198,4.857125049,5.303425547,6.397478263,5.957859958,5.90318974,6.115440426,6.282567386,6.064738854,5.710489204,5.5128164,5.27489171,4.613995545,4.711549847,4.388361608,4.03013777,3.691271016,3.39959274,3.252373016,3.074372681,2.964335909,2.977171582,2.994143247,3.296216144,3.630588274,3.790852343,3.84411289,3.78746515,3.813332254,4.157925969,4.581408686,4.560837086,4.46415892,4.137761699,3.745893339,3.443456375,3.294716061,3.243513921,3.156551406,3.157179405,3.264966485,3.551070889,3.312849909
Namibia,NAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.615254952,4.25041876,2.464523758,1.751233873,1.947898631,1.903604024,2.301355143,2.321837245,3.124033069,2.706732799,3.00874088,2.617845379,2.624912883,2.527589681,2.645205301,2.501249398,2.610424557,3.137261574,3.374363684,3.514743975,3.574588955,3.166513185,3.066233242,4.203429614,4.405391055,3.772549964,3.34616995,3.140659563,3.092932642,3.227129731,3.001719923
New Caledonia,NCL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,0.870842572,0.821773855,0.936634349,0.928173719,0.839124549,0.671391272,0.631753948,0.633484163,0.685198661,0.727756892,0.743835616,0.769503546,0.635210396,,,,,,,1.232371998,0.970976253,0.861401471,0.932594645,1.06122449,1.166908096,1.164610816,1.320159783,0.963347955,0.931763627,1.091187297,0.973576679,,,0.992537782,0.982009828,1.169691196,1.309803688,2.144356984,1.383215316,1.769085738,,2.185306217,2.486945777,2.471940558,2.651043859,2.434238317,1.841671602
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.695833333,0.849453322,1.096979332,1.103190767,1.233704293,1.401452035,1.101150952,5.80820061,9.15913829,10.31695788,5.279250126,4.392119822,5.390268879,5.478468118,4.344011426,8.124068441,5.791397834,6.02411791,5.326047763,4.322334079,3.29560374,2.77007205,2.267201692,2.219841303,1.556794834,1.436786264,1.311553647,0.769793676,0.884351296,0.579894648,0.833115306,0.773691292,0.564010709,0.933218302,0.781452288,0.483558767,0.406177812,0.435835755,0.548312393,0.85541563,0.543531645,0.780315877,0.954338045,0.570707545,0.490996769,0.397422937,0.348375434,0.370354831,0.489084135,0.505855628,0.539231118,0.57922702,0.502541122,0.469695301,0.414718775,0.417636537,0.43294778,0.430671215,0.506944514,0.459170522,0.627907835,0.970249204
Nicaragua,NIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,1.45964543,1.377015319,1.584260556,1.505737379,1.867290198,1.42056717,1.453413169,1.746094143,2.06736427,2.46546314,3.221945732,3.104786546,3.346180419,4.335591113,,,,,,,,,,4.00221576,2.632753235,2.102325581,1.18950041,1.102820307,0.949704913,0.894669832,0.735362192,0.719492825,0.782751441,0.683524521,0.865165582,0.860737429,0.730793275,0.700404064,0.551254649,0.531726215,0.502058377,0.502751001,0.505472679,0.526411337,0.665903554,0.678614215,0.685091959,0.775537372,0.639876676,0.623899055,0.622743176,0.606875679,0.665087017,0.603581622
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.703901797,4.087283879,4.12277525,4.010834482,3.932652684,3.571290331,3.370284285,3.523335806,3.25633492,3.228928603,2.866235554,2.838829535,2.81854,2.70299725,2.653471661,2.843860129,2.688909449,2.954457522,2.747070531,2.840232828,2.784298566,2.863119442,3.14147059,2.848584745,2.861724417,2.768218121,2.725119786,2.713467178,2.610909468,2.517403906,2.369019885,2.248531531,2.213002596,2.027829408,1.913060975,1.794240505,1.756607736,1.659273183,1.580648061,1.589825426,1.434004341,1.437906869,1.426556012,1.443809598,1.42682784,1.396485279,1.393389057,1.354716798,1.305319238,1.397633322,1.325433715,1.288365349,1.235408888,1.166151624,1.159687891,1.132711505,1.163626918,1.156803668,1.216674182,1.322929921,1.480651739,1.422450703
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.200435598,3.004204357,3.24151791,3.208427323,3.119163985,3.397936519,3.567959831,3.512562814,3.607843137,3.604252499,3.472839491,3.391504405,3.291465968,3.133605121,3.035535343,3.208430283,3.124029782,3.098176806,2.841318929,2.766545914,2.619018869,2.623972153,2.744592106,2.794971532,2.544434351,2.796000232,2.808417018,2.978324426,2.893089863,2.910157092,2.886226894,2.747487196,2.964700275,2.687349845,2.733137082,2.30749104,2.163074974,2.016079571,2.156737667,2.039105571,1.705831873,1.70454146,2.080591931,1.974854487,1.848785144,1.581467618,1.450243805,1.465381485,1.378241641,1.604295031,1.515698179,1.45143577,1.402134172,1.413996504,1.472038777,1.507279581,1.626681488,1.719497163,1.726244408,1.85843416,2.00603495,1.841355249
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,0.593019315,0.617910602,0.647556299,0.657680994,0.607236461,0.682172825,0.856261176,0.892143089,0.858464253,0.911205724,1.032075714,0.99205332,1.089453982,1.252924973,1.220614369,1.195827162,1.182850684,1.159182012,1.083790602,1.106543145,1.077154406,1.096609649,1.074689768,1.050552554,0.973315396,0.941485115,0.900716315,0.880707846,0.92705546,0.947369575,0.962150318,1.098334384,1.44764998,1.592251101,1.793292398,1.929161376,1.749109863,1.547393889,1.599971653,1.6454486,1.563666433,1.540651621,1.431832398,1.541860106,1.629341062,1.556630126,1.700897728,1.708544543,1.539234028,1.376579301,1.399572947,1.33699189
Nauru,NRU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.69073316,2.485627021,2.309936646,2.198289031,2.472833658,2.355558421,2.639267145,2.623715037,2.727682597,2.566225166,2.632030178,2.316700611,2.183267941,1.973040548,2.0653789,2.084761742,1.936032905,2.115898464,2.209871447,2.159636272,3.022790536,2.729375067,2.582858416,2.43835931,2.377624155,2.364626121,2.367587022,2.407276689,2.078708161,2.149929658,2.327779747,2.256336694,2.069366229,1.899123846,1.82870806,1.815347846,1.781881485,1.703970844,1.695280175,1.619342018,1.668742107,1.581301424,1.454409845,1.443139199,1.341780737,1.277093389,1.385521834,1.272014268,1.24607225,1.353283402,1.329636522,1.246089701,1.196962403,1.141186376,1.139631756,1.111071249,1.127623131,1.140386668,1.209978915,1.3910401,1.451735078,1.370980659
